,User,NSt_Pre,NSt_Post,NSt_Diff,SWJK,Note,SWK,FSK,AV,ALZO,VLZO,LZO,Inte,KLO,KLW,MKL,RZM,RSA,RAK,RF_Pre,RF_Post,RF_Diff,TestsActs,ÜbungenActs,KurzaufgabenActs,BeispieleActs,BK_InfoActs,Ü_InfoActs,Übersicht,LearnActs,InfoActs,Learn2Acts,Info2Acts,TotActs,Learn,Info,Learn2,Info2,Tot,ShortLearnActs,ShortInfoActs,LongLearnActs,LongInfoActs,K+BActs,K+ÜActs,K+Ü+TActs,K+B+ÜActs,K+BKIActs,B+BKIActs,Ü+ÜIActs,BKI+ÜIActs,K+B+BKIActs,K+B+BKI+ÜIActs,K+B+BKI+Ü+ÜIActs,readActs,Tests_TimePerAct,Übungen_TimePerAct,Kurzaufgaben_TimePerAct,Beispiele_TimePerAct,BK_Info_TimePerAct,Ü_Info_TimePerAct,Learn_TimePerAct,Info_TimePerAct,Learn2_TimePerAct,Info2_TimePerAct,Tot_TimePerAct,K+B_TimePerAct,K+Ü_TimePerAct,K+Ü+T_TimePerAct,K+B+Ü_TimePerAct,K+BKI_TimePerAct,B+BKI_TimePerAct,Ü+ÜI_TimePerAct,BKI+ÜI_TimePerAct,K+B+BKI_TimePerAct,K+B+BKI+ÜI_TimePerAct,K+B+BKI+Ü+ÜI_TimePerAct,read_TimePerAct,duplicates,nCat,LearnTypeEntropy,CategoryEntropy,DidTest,f1,f2,f12,f1Amp,f2Amp,f12Amp,fMean,PredChance1,PredChance2,PredChance3,PredChance4,CondEntropy1,CondEntropy2,CondEntropy3,CondEntropy4,BeforeTestTime,AfterTestTime,TimePerCat,TRegr Fit,ÜRegr Fit,BKRegr Fit,CatTRegr Fit,CatÜRegr Fit,CatBKRegr Fit,DiffLowRegr Fit,DiffMedRegr Fit,DiffHighRegr Fit,KÜfRegr Fit,KÜtwrRegr Fit,KÜrRegr Fit,TResQuantRegr Fit,TSecSpentRegr Fit,ÜSecSpentRegr Fit,BKSecSpentRegr Fit,SecSpentRegr Fit,meanResponsTask,meanTestResQual,meanTestResQuant,meandifficulty,nResponsTask,nTestResQual,nTestResQuant,ndifficulty,backfrac,foolfrac1,foolfrac2,foolfrac12,Tests,Übungen,Kurzaufgaben,Beispiele,BK_Info,Ü_Info,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Grund,Erweitert,K+B,K+Ü,K+Ü+T,K+B+Ü,K+BKI,B+BKI,Ü+ÜI,BKI+ÜI,K+B+BKI,K+B+BKI+ÜI,K+B+BKI+Ü+ÜI,ShortActs,LongActs,read,LearnPerc,InfoPerc,Learn2Perc,Info2Perc,LearnActsPerc,InfoActsPerc,Learn2ActsPerc,Info2ActsPerc,duplicatesPerc,ShortLearnActsPerc,ShortInfoActsPerc,LongLearnActsPerc,LongInfoActsPerc,ShortActsPerc,LongActsPerc
10,11,0.65,1.26,0.61,0.0,1.2,0.0,1.1,-1.02,0.3,-1.73,3.59,0.0,1.55,-0.44,0.23,-1.24,-0.71,5.74,-1.17,-0.26,0.91,14,1,19,24,60,2,118,58,62,34,82,135,6345,2343,5817,2871,8806,14,29,2,0,43,20,34,44,79,84,3,62,103,105,106,84,4.953571428571428,0.1666666666666666,1.443859649122807,0.3666666666666666,0.6430555555555556,0.2333333333333333,1.8232758620689653,0.6298387096774193,2.851470588235294,0.5835365853658537,1.0871604938271604,0.8426356589147287,1.38,2.851470588235294,0.8272727272727273,0.8356540084388187,0.5640873015873016,0.2111111111111111,0.6298387096774193,0.7263754045307443,0.716984126984127,0.7117924528301887,0.5640873015873016,57,5,75.43808774349834,87.05069396145893,1,3,2,2.5,31.03448275862069,24.13793103448276,55.172413793103445,11.138461538461538,91.04477611940298,92.4812030075188,93.93939393939394,96.94656488549616,30.19045058658289,18.14156793854445,15.933601170671675,13.69625380836916,15.483333333333333,0.0,29.35333333333333,0.3155712602057953,-0.0026637620984037,-0.3129074981073917,0.6190961857932011,0.0210876633602534,-0.6401838491534548,0.0,0.0,0.0,0.0,0.0,0.0,-21.05902053576405,-445.68718403147614,1487.603305785124,5.559803912650441,31.45943027680704,2.0,1.4,69.2,1.0,1,5,5,1,0.0212765957446808,0.2765957446808511,0.0638297872340425,0.3404255319148936,47.25187372246196,0.1135589370883488,18.69180104474222,5.99591187826482,26.28889393595276,0.3179650238473768,22.416534181240063,22.13263683851919,19.532137179196003,9.164206223029751,26.754485578014997,0.0,100.0,0.0,24.68771292300704,18.80535998183057,66.05723370429253,24.80127186009539,44.98069498069498,32.28480581421758,0.4315239609357256,26.60685895980013,50.976606858959805,51.29457188280717,51.408130819895526,0.4883034294799001,0.0227117874176697,32.28480581421758,72.05314558255735,26.60685895980013,66.05723370429253,32.60277083806496,42.96296296296296,45.92592592592592,25.185185185185183,60.74074074074074,42.22222222222222,10.37037037037037,21.48148148148148,1.4814814814814816,0.0,0.3617062440591852,0.0168235462353109
11,12,0.82,0.61,-0.2099999999999999,0.0,1.7,0.0,-0.56,-0.25,-1.5,-1.73,4.94,0.0,-0.12,1.11,0.74,-0.35,1.1,-6.85,0.21,-0.57,-0.7799999999999999,2,4,33,30,75,7,108,69,82,39,99,163,4294,4141,3576,4859,8543,15,19,5,2,63,37,39,67,108,105,11,82,138,145,149,105,10.508333333333333,1.9916666666666667,0.9277777777777776,0.3988888888888889,0.8626666666666666,0.6166666666666667,1.0371980676328505,0.8416666666666667,1.5282051282051283,0.8180134680134681,0.873517382413088,0.6759259259259259,1.042792792792793,1.5282051282051283,0.7544776119402985,0.8825617283950618,0.7301587301587301,1.1166666666666667,0.8416666666666667,0.7774154589371981,0.7696551724137931,0.8024608501118567,0.7301587301587301,70,6,86.73314234735415,73.33185143959003,1,4,3,3.5,57.971014492753625,17.391304347826086,75.36231884057972,17.572916666666668,93.82716049382717,96.27329192546584,96.25,96.85534591194968,21.594223267224404,17.601400198941626,12.662774370498422,11.896955043106612,6.25,36.5,23.730555555555554,0.2472553756313904,0.100917089124536,-0.348172464755927,0.110929608691837,-0.4839490887930215,0.3730194801011849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2999.429517162344,270.87864202712154,94.53519653888756,57.33146226396112,-1.0,1.0,57.0,1.3333333333333333,0,1,1,3,0.0149253731343283,0.7014925373134329,0.1194029850746268,0.8208955223880597,14.760622732061336,5.595224160131101,21.50298489991806,8.404541730071404,45.44071169378439,3.031721877560576,26.021303991572047,44.78520426079832,0.2458152873697764,7.386164110968044,19.594990050333607,1.9665222989582116,100.0,0.0,29.907526629989466,27.09820906004916,41.8588317921105,35.502750790120565,66.94369659370246,53.84525342385579,8.626946037691678,48.47243357134496,75.34823832377386,78.37996020133443,83.97518436146552,0.3979866557415427,0.0819384291232588,53.84525342385579,50.2633735221819,48.47243357134496,41.8588317921105,56.876975301416365,42.331288343558285,50.30674846625767,23.92638036809816,60.73619631901841,42.94478527607362,9.202453987730062,11.65644171779141,3.067484662576687,1.2269938650306749,0.244163592479474,0.0502689749222446
12,13,-0.09,0.12,0.21,-0.71,2.0,3.57,-0.48,0.03,-1.77,-2.08,0.56,2.92,0.05,1.11,0.39,1.74,1.87,-3.62,-1.6,-1.31,0.29,7,5,18,15,36,8,112,45,44,30,60,101,5706,1517,4871,2352,7335,5,23,8,0,33,23,30,38,54,51,13,44,69,77,82,51,5.545238095238095,2.056666666666666,1.7824074074074074,0.9277777777777776,0.6189814814814815,0.375,2.1133333333333333,0.5746212121212121,2.706111111111112,0.6533333333333334,1.2103960396039604,1.393939393939394,1.8420289855072465,2.706111111111112,1.481140350877193,1.00679012345679,0.7098039215686274,1.0217948717948715,0.5746212121212121,0.9896135265700484,0.9257575757575758,0.9947154471544716,0.7098039215686274,54,2,94.5823629868024,36.97030786181122,1,4,5,4.5,26.666666666666668,22.22222222222222,48.888888888888886,15.047916666666667,88.0,89.8989898989899,92.85714285714286,92.78350515463916,34.67876248613665,28.38300681761726,22.13487061313388,18.73767307070833,0.25,6.983333333333333,61.125,0.2798206668207014,0.1238897981935668,-0.4037104650142681,0.2174472176171305,-0.1590605779340353,-0.0583866396830954,0.0,0.0,0.0,0.3747552451348154,0.3904472181104993,-0.7652024632453147,-1.4121770176252496e-14,-4463.837776436998,106.36272234047556,-39.46539775355991,56.72584982564087,1.2857142857142858,1.0,57.0,1.4,7,2,2,5,0.1162790697674418,0.5116279069767442,0.0465116279069767,0.5581395348837209,31.751874573960464,8.411724608043626,26.244035446489438,11.38377641445126,18.227675528289023,2.4539877300613497,62.33128834355828,37.66871165644172,0.0,0.0,0.0,0.0,99.78186775732787,0.21813224267212,37.627811860940696,34.65576005453306,66.40763462849353,46.03953646898432,44.47171097477846,29.611451942740285,10.865712338104975,20.681663258350376,55.85548738922972,58.309475119291065,66.7211997273347,0.3817314246762099,0.10906612133606,29.611451942740285,77.79141104294479,20.681663258350376,66.40763462849353,32.06543967280164,44.55445544554456,43.56435643564357,29.7029702970297,59.4059405940594,53.46534653465347,4.950495049504951,22.77227722772277,7.920792079207921,0.0,0.3779519056200098,0.1079862587485742
13,14,4.66,3.64,-1.02,-1.38,1.7,1.09,-1.59,-1.16,-1.5,-5.62,3.38,2.68,1.1,1.56,0.83,-3.96,2.61,-6.85,4.14,2.69,-1.4499999999999995,6,0,5,4,21,3,157,15,24,11,19,61,2661,2683,2558,2786,5501,1,7,1,2,9,5,11,9,26,25,3,24,30,33,33,25,6.641666666666667,0.0,0.5566666666666666,0.4291666666666666,2.0293650793650797,0.7,2.9566666666666666,1.8631944444444448,3.875757575757576,2.443859649122807,1.5030054644808744,0.5,0.5566666666666666,3.875757575757576,0.5,1.7461538461538462,1.7733333333333334,0.7,1.8631944444444448,1.5705555555555557,1.4914141414141413,1.4914141414141413,1.7733333333333334,28,6,61.2215116582406,88.84660757363939,1,3,2,2.5,80.0,13.333333333333334,93.33333333333331,11.133333333333333,75.0,88.13559322033898,91.3793103448276,94.73684210526316,61.93376217034875,41.04855256729487,30.874366737140317,19.78019477795444,2.941666666666667,1.9666666666666663,15.280555555555557,-0.6938914737956559,0.052826104336783,0.641065369458872,0.7590528277150056,-0.6636605963134199,-0.095392231401585,0.0,0.0,0.0,0.0,0.0,0.0,-24.27653477205497,-2204.322562858642,5017.398267452864,782.5941796575565,-118.29951085996274,1.0,1.5,69.5,-1.0,1,2,2,0,0.0,0.3636363636363636,0.0909090909090909,0.4545454545454546,43.46482457734957,0.0,3.0358116706053444,1.8723868387565896,46.482457734957286,2.290492637702236,26.14070169060171,28.031267042355932,11.288856571532447,0.8362115978912924,15.14270132703145,18.560261770587168,95.30994364660972,4.690056353390293,4.908198509361935,3.0358116706053444,46.50063624795492,4.908198509361935,49.51826940556263,48.35484457371387,2.290492637702236,48.77295037265952,51.39065624431921,53.681148882021446,53.681148882021446,0.1454281039810943,0.0545355389929103,48.35484457371387,48.37302308671151,48.77295037265952,46.50063624795492,50.645337211416106,24.59016393442623,39.34426229508197,18.0327868852459,31.14754098360656,45.90163934426229,1.639344262295082,11.475409836065571,1.639344262295082,3.278688524590164,0.2384067278378596,0.0894025229391973
14,15,0.33,0.96,0.6299999999999999,0.0,1.0,0.0,-0.48,-1.42,-1.25,-5.62,-0.52,0.0,-0.51,-1.14,0.03,0.05,-1.1,-1.21,-0.43,0.31,0.74,0,1,32,28,52,2,476,61,54,33,89,129,7637,8998,6403,10232,17111,13,22,24,8,60,33,33,61,84,80,3,54,112,114,115,80,0.0,1.55,3.286458333333333,0.7345238095238095,2.875320512820513,0.225,2.086612021857924,2.7771604938271603,3.233838383838384,1.9161048689138576,2.210723514211886,2.0955555555555554,3.233838383838384,3.233838383838384,2.086612021857924,3.031944444444444,2.1260416666666666,0.6666666666666666,2.7771604938271603,2.4575892857142856,2.418421052631579,2.410869565217391,2.1260416666666666,67,2,57.73800457597198,37.59769516284116,0,1,2,1.5,47.540983606557376,16.39344262295082,63.93442622950819,92.41666666666669,90.625,92.91338582677166,93.65079365079364,94.4,33.31859557140895,30.42720812601562,27.56562145228593,26.274510263844142,0.0,0.0,142.59166666666667,0.0,0.0041522640865159,-0.004152264086516,0.0,0.0008935560336126,-0.0008935560336128,0.0,0.0,0.0,0.0406617128523409,0.0810308819697237,-0.1216925948220648,0.0,0.0,1565.460092169886,10.944230996755232,9.498981595642393,1.375,-1.0,-1.0,2.0,24,0,0,1,0.2622950819672131,0.2131147540983606,0.0327868852459016,0.2459016393442623,0.0,0.5435100227923557,36.876862836771664,7.21173514113728,52.4282625211852,0.1577932324235871,59.83870025130034,40.16129974869967,0.0,0.0,0.0,0.0,100.0,0.0,44.08859797790895,37.42037285956402,37.42037285956402,44.6321080007013,89.30512535795687,59.639997662322486,0.7013032552159429,52.58605575360878,96.51686049909416,96.67465373151774,97.2181637543101,0.2045467827713167,0.1870142013909181,59.639997662322486,44.6321080007013,52.58605575360878,37.42037285956402,59.79779089474607,47.28682170542636,41.86046511627907,25.58139534883721,68.9922480620155,51.93798449612403,10.07751937984496,17.05426356589147,18.6046511627907,6.2015503875969,0.1585633974971447,0.1449722491402466
15,16,-0.56,-0.03,0.53,-1.64,2.5,0.52,0.66,-0.81,-0.79,-2.08,0.33,0.65,1.01,0.68,0.53,2.95,-0.71,2.73,-2.62,-1.77,0.8500000000000001,0,0,28,24,57,0,27,52,57,28,76,115,1904,2374,1336,2942,4305,22,15,2,0,52,28,28,52,85,81,0,57,109,109,109,81,0.0,0.0,0.7952380952380953,0.3944444444444445,0.6941520467836256,0.0,0.6102564102564102,0.6941520467836256,0.7952380952380953,0.6451754385964912,0.6239130434782608,0.6102564102564102,0.7952380952380953,0.7952380952380953,0.6102564102564102,0.7274509803921568,0.6053497942386831,0.0,0.6941520467836256,0.6541284403669725,0.6541284403669725,0.6541284403669725,0.6053497942386831,54,3,59.54495761787769,55.53208206755825,0,4,3,3.5,53.84615384615385,28.846153846153843,82.6923076923077,71.3,97.36842105263158,97.34513274336284,97.32142857142856,97.2972972972973,22.298555897000337,17.126196853621003,17.016563321943963,16.90363981144141,0.0,0.0,23.916666666666668,0.0,0.0,-1.1664797026116854e-15,0.0,0.0,3.2036697171606166e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.050672694958529,-12.050672694958529,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0.0204081632653061,0.6326530612244898,0.1224489795918367,0.7551020408163266,0.0,0.0,31.033681765389083,13.193960511033682,55.1451800232288,0.0,0.0,0.0,32.311265969802555,15.632984901277585,52.05574912891986,0.0,100.0,0.0,44.22764227642276,31.033681765389083,31.033681765389083,44.22764227642276,86.1788617886179,68.33914053426248,0.0,55.1451800232288,99.37282229965156,99.37282229965156,99.37282229965156,0.859465737514518,0.0464576074332171,68.33914053426248,44.22764227642276,55.1451800232288,31.033681765389083,68.33914053426248,45.21739130434783,49.56521739130435,24.347826086956523,66.08695652173913,46.95652173913044,19.130434782608692,13.043478260869565,1.7391304347826086,0.0,0.7473615108821896,0.0403979195071453
16,17,-0.33,0.96,1.29,-1.93,2.4,-0.05,-1.59,0.21,-0.79,-0.15,0.56,-1.99,-1.38,-0.44,-0.23,-1.24,-1.47,4.69,-2.62,0.58,3.2,12,0,57,50,139,3,360,119,142,69,169,289,5330,4898,4392,5836,10588,50,88,1,1,107,57,69,107,196,189,3,142,246,249,249,189,3.323611111111111,0.0,0.5845029239766082,0.3126666666666667,0.5821342925659472,0.2388888888888889,0.7464985994397758,0.5748826291079812,1.0608695652173912,0.5755424063116371,0.6106113033448674,0.4574766355140187,0.5845029239766082,1.0608695652173912,0.4574766355140187,0.5828231292517007,0.5108465608465609,0.2388888888888889,0.5748826291079812,0.5279132791327913,0.5244310575635877,0.5244310575635877,0.5108465608465609,153,6,77.9597125886774,76.98456597278094,1,4,3,3.5,67.22689075630252,10.084033613445378,77.31092436974791,14.205555555555556,93.05555555555556,94.0766550522648,94.4055944055944,96.140350877193,24.477766328163025,20.55547655863364,17.303691879706218,16.938765409837778,39.53333333333333,0.3333333333333333,29.41111111111111,0.1942141952694639,-0.068496427360385,-0.1257177679090771,0.1705396757956148,-0.0511003592167818,-0.1194393165788324,0.0,0.0,0.0,0.0,0.0,0.0,-0.2914682699875349,-1437.8165100062165,-3756.915339480304,41.06311320849733,35.680176787954174,-1.0,1.75,80.25,-1.0,0,4,4,0,0.0363636363636363,0.7363636363636363,0.0727272727272727,0.8090909090909091,22.60105780128448,0.0,18.87986399697771,8.859085757461276,45.853796751038914,0.4061201360030223,32.90517567057046,34.87910842463166,8.87797506611258,20.65545901020023,0.2550056667925954,2.427276161692482,91.09369097091049,8.906309029089535,27.738949754438984,18.87986399697771,41.48092179826218,27.738949754438984,64.73366074801662,54.71288250850019,0.4061201360030223,46.25991688704193,73.5927465054779,73.99886664148092,73.99886664148092,1.303362296939932,0.0188893086513033,54.71288250850019,50.34000755572347,46.25991688704193,41.48092179826218,55.11900264450321,41.17647058823529,49.13494809688581,23.87543252595156,58.47750865051903,52.94117647058824,17.301038062283737,30.44982698961938,0.3460207612456747,0.3460207612456747,0.4509904141660663,0.0065360929589284
17,18,5.99,0.0,0.0,-2.8,1.0,1.65,2.68,-2.1,-2.44,-5.62,1.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,9,0,10,8,24,3,45,27,27,19,35,63,2976,2030,2797,2209,5051,6,6,1,1,18,10,19,18,34,32,3,27,42,45,45,32,4.159259259259259,0.0,0.9183333333333332,0.3729166666666667,1.3611111111111112,0.3888888888888889,1.8370370370370368,1.2530864197530864,2.4535087719298247,1.051904761904762,1.3362433862433862,0.6759259259259259,0.9183333333333332,2.4535087719298247,0.6759259259259259,1.2308823529411763,1.1140625,0.3888888888888889,1.2530864197530864,1.0674603174603174,1.0222222222222224,1.0222222222222224,1.1140625,17,4,71.35580448224066,65.85557401209864,1,3,1,2.0,33.33333333333333,29.629629629629623,62.96296296296296,8.343333333333334,85.48387096774194,86.88524590163934,88.33333333333333,91.52542372881356,34.83975731751182,24.03553062654141,18.71710879375347,18.08336834470752,14.827777777777778,0.0,21.04583333333333,0.6573935190280495,0.022817798582933,-0.6802113176109843,1.250551309549132,0.1111754384999397,-1.3617267480490702,0.0,0.0,0.0,0.0,0.0,0.0,-4.740525733492017,-148.41907702180757,-3936.271590232279,275.9163300354492,213.559113270596,-1.0,1.6666666666666667,69.0,-1.0,0,3,3,0,0.0,0.25,0.0,0.25,44.46644228865571,0.0,10.908730944367452,3.5438527024351614,38.80419718867551,1.3858641853098397,28.291427440110866,28.98435953276579,40.03167689566423,2.692536131459117,0.0,0.0,100.0,0.0,14.452583646802614,10.908730944367452,55.37517323302317,14.452583646802614,49.71292813304296,42.34804989111068,1.3858641853098397,40.190061373985344,53.256780835478125,54.64264502078796,54.64264502078796,0.2375767174816868,0.0395961195802811,42.34804989111068,58.91902593545832,40.190061373985344,55.37517323302317,43.73391407642051,42.85714285714285,42.85714285714285,30.15873015873016,55.55555555555556,26.984126984126984,9.523809523809524,9.523809523809524,1.5873015873015872,1.5873015873015872,0.3771059007645822,0.0628509834607637
18,19,0.48,1.07,0.5900000000000001,3.62,2.6,-0.05,-1.27,0.03,1.04,2.03,1.72,0.92,0.13,2.5,0.49,-0.78,-0.68,4.69,-0.1,0.03,0.13,20,0,22,26,46,0,157,68,46,42,94,143,7842,2549,7060,3331,10548,13,9,7,1,48,22,42,48,68,72,0,46,94,94,94,72,4.336666666666667,0.0,1.406060606060606,0.5012820512820513,0.9235507246376812,0.0,1.922058823529412,0.9235507246376812,2.801587301587302,0.5906028368794326,1.2293706293706292,0.9159722222222224,1.406060606060606,2.801587301587302,0.9159722222222224,1.079656862745098,0.7710648148148148,0.0,0.9235507246376812,0.9196808510638298,0.9196808510638298,0.9196808510638298,0.7710648148148148,64,5,74.14930617402499,76.44612856819371,1,3,4,3.5,35.294117647058826,35.294117647058826,70.58823529411765,12.370238095238095,87.32394366197182,91.48936170212764,92.85714285714286,96.40287769784172,51.031440140985865,41.62945589466478,30.34262800937888,25.185356780912045,13.0875,6.658333333333333,35.16,-0.2283012420264411,0.0,0.2283012420264408,0.1371669303361285,0.0,-0.1371669303361285,0.0,0.0,0.0,0.0,0.0,0.0,-10.997863368990094,-29.20690747595677,0.0,-22.805737071566927,-60.158827070597766,2.0,1.1666666666666667,64.33333333333333,-1.0,3,6,6,0,0.0178571428571428,0.5357142857142857,0.0714285714285714,0.6071428571428571,49.33636708380736,0.0,17.595752749336366,7.413727720894957,24.16571861964353,0.0,9.044368600682594,28.85855138414865,0.0,13.187334091770952,43.1740614334471,5.735684489950701,86.86954872961698,13.130451270383013,25.00948047023132,17.595752749336366,66.93211983314372,25.00948047023132,41.76147136897991,31.57944634053849,0.0,24.16571861964353,49.17519908987486,49.17519908987486,49.17519908987486,0.2085703450891164,0.0758437618505877,31.57944634053849,74.34584755403868,24.16571861964353,66.93211983314372,31.57944634053849,47.55244755244755,32.16783216783217,29.37062937062937,65.73426573426573,44.75524475524475,9.090909090909092,6.293706293706294,4.895104895104895,0.6993006993006993,0.1458533881742073,0.0530375956997117
19,20,0.82,1.33,0.5100000000000001,-1.14,1.7,-0.05,1.26,0.03,0.08,-0.61,-1.05,0.92,0.05,0.68,0.2,-1.24,-1.81,1.29,-0.43,0.03,0.4599999999999999,15,5,17,34,72,7,180,71,79,37,105,170,5424,3782,4513,4693,9386,23,24,4,1,51,22,37,56,89,106,12,79,123,130,135,106,3.468888888888889,2.6666666666666665,0.5794117647058824,0.4465686274509803,0.8490740740740741,0.2714285714285714,1.2732394366197184,0.7978902953586499,2.0328828828828827,0.744920634920635,0.9201960784313724,0.4908496732026143,1.0537878787878787,2.0328828828828827,0.6851190476190475,0.7975655430711611,0.7199685534591195,1.2694444444444446,0.7978902953586499,0.7005420054200542,0.6774358974358974,0.7511111111111112,0.7199685534591195,78,6,84.98984613212527,93.05528577964633,1,3,9,6.0,50.70422535211267,12.676056338028168,63.38028169014084,10.22888888888889,90.53254437869822,92.26190476190476,92.81437125748504,96.3855421686747,32.3532919888004,22.50946429658877,17.109008681271728,12.91200607071637,12.463333333333331,5.79,26.07222222222222,0.2219887125347521,0.0178704498918141,-0.2398591624265673,0.6749323328853721,0.0154169220042052,-0.690349254889578,0.0,0.0,0.0,0.0,0.0,0.0,-29.805975545575937,-30.74047330240386,1619.3907119468415,83.45344808606663,53.24476547987885,0.0,1.0,56.4,1.5,1,5,5,4,0.0833333333333333,0.3166666666666666,0.1666666666666666,0.4833333333333333,33.262305561474534,8.523332623055614,6.296611975282336,9.70594502450458,39.07948007670999,1.214574898785425,14.510973790752184,13.200511399957382,7.809503515874707,28.93671425527381,8.395482633709781,27.14681440443213,100.0,0.0,16.002556999786915,14.81994459833795,48.08225015981248,24.52588962284253,45.37609205199233,48.78542510121457,9.73790752184104,40.29405497549542,55.08203707649692,56.29661197528234,64.81994459833795,0.5007457916045174,0.0532708288940975,48.78542510121457,57.78819518431707,40.29405497549542,48.08225015981248,50.0,41.76470588235294,46.47058823529412,21.764705882352946,61.76470588235294,45.88235294117647,13.529411764705882,14.117647058823527,2.3529411764705883,0.5882352941176471,0.2945563480026573,0.0313357817024103
20,21,1.17,0.61,-0.5599999999999999,-1.64,1.3,0.52,1.1,-0.43,0.08,-2.08,0.88,0.99,1.55,0.28,-0.15,-3.02,1.1,-2.23,0.52,-0.57,-1.09,9,66,1,7,16,45,92,83,61,76,90,159,8524,1510,8350,1684,10126,4,28,3,0,8,67,76,74,17,23,111,61,24,69,135,23,4.964814814814815,1.430050505050505,0.1,0.4142857142857143,0.7020833333333333,0.3096296296296296,1.7116465863453816,0.412568306010929,1.8311403508771928,0.3118518518518519,1.061425576519916,0.375,1.4101990049751243,1.8311403508771928,1.3159909909909908,0.6666666666666666,0.6144927536231884,0.9758258258258258,0.412568306010929,0.5930555555555556,0.4082125603864734,0.9077777777777778,0.6144927536231884,67,3,55.30499438150167,61.07567597140721,1,24,3,13.5,28.915662650602407,18.072289156626507,46.98795180722891,9.29074074074074,87.9746835443038,90.44585987261146,92.3076923076923,94.19354838709675,33.8405933872951,29.712472280456925,22.95439587490592,21.3010252412294,35.08888888888889,6.272222222222222,56.25555555555556,0.1790077993765465,-0.257484021390844,0.0784762220142979,0.3057344475213523,0.0983754266019788,-0.4041098741233311,-0.2888925014906232,0.0701845826547615,0.2187079188358619,-0.0618863204187419,-0.0571729573648787,0.1190592777836204,-24.63355365092281,-388.4402681660626,31.63968447665418,-702.1868140045393,30.68669587458868,1.3461538461538465,1.6666666666666667,76.0,0.9692307692307692,26,3,3,65,0.131578947368421,0.2368421052631578,0.1842105263157894,0.4210526315789473,26.47639739285009,55.925340707090655,0.0592534070709065,1.7183488050562907,6.656132727631839,8.255974718546316,29.34031206794391,36.80624135887813,33.85344657317796,0.0,0.0,0.0,100.0,0.0,1.7776022121271975,55.98459411416157,82.46099150701166,57.70294291921786,6.7153861347027455,8.37448153268813,64.18131542563698,14.912107446178156,8.433734939759036,16.68970965830535,72.615050365396,0.3160181710448351,0.0296267035354532,8.37448153268813,84.17934031206794,14.912107446178156,82.46099150701166,16.630456251234445,52.20125786163522,38.36477987421384,47.79874213836478,56.60377358490566,42.138364779874216,2.515723270440252,17.61006289308176,1.8867924528301887,0.0,0.1987535666948648,0.0186331468776435
